data,Kaupimo,Saules,Kitu,Siluminiu,Hidro,Vejo,Vartojimas,Sumine_Generacija,Disbalansas
2025-09-02 14:00:00,-0.77,978.242,-1.133,269.751,1.636,280.707,945.477,1528.433,582.956
2025-09-02 15:00:00,-0.65,819.999,2.663,265.388,1.631,225.481,975.088,1314.5120000000002,339.4240000000002
2025-09-02 16:00:00,-0.872,638.944,13.121,256.023,1.629,279.476,1026.05,1188.321,162.27099999999996
2025-09-02 17:00:00,-5.229,417.575,25.942,250.357,1.63,265.0,1144.391,955.275,-189.1160000000001
2025-09-02 18:00:00,8.227,176.19,47.65,328.177,2.391,267.455,1377.069,830.0899999999999,-546.979
2025-09-02 19:00:00,-5.285,38.541,42.943,479.855,200.193,440.931,1465.604,1197.1779999999999,-268.42600000000016
2025-09-02 20:00:00,-13.464,0.11,44.978,488.356,187.672,650.928,1504.318,1358.58,-145.73800000000006
2025-09-02 21:00:00,-13.491,0.0,45.4,482.711,163.198,853.35,1432.892,1531.1680000000001,98.27600000000007
2025-09-02 22:00:00,5.991,0.0,52.504,483.775,2.312,801.747,1260.232,1346.329,86.09699999999998
2025-09-02 23:00:00,8.514,0.0,51.161,383.967,1.628,767.353,1125.979,1212.623,86.644
2025-09-03 00:00:00,0.197,0.0,35.33,77.636,82.571,855.597,1067.47,1051.331,-16.139000000000124
2025-09-03 01:00:00,-0.941,0.0,33.841,72.539,82.39,841.987,1022.361,1029.816,7.455000000000041
2025-09-03 02:00:00,5.832,0.0,42.275,75.332,1.628,732.934,1004.654,858.001,-146.65300000000002
2025-09-03 03:00:00,-8.107,0.0,33.384,77.456,1.628,731.838,972.865,836.199,-136.66600000000005
2025-09-03 04:00:00,0.058,0.0,33.961,73.845,1.628,738.377,981.831,847.8689999999999,-133.9620000000001
2025-09-03 05:00:00,-0.136,5.67,34.173,76.408,1.628,637.501,1053.161,755.244,-297.91700000000003
2025-09-03 06:00:00,12.522,38.705,47.604,73.78,89.107,489.023,1278.608,750.741,-527.867
2025-09-03 07:00:00,-13.919,138.74,34.942,91.243,161.751,322.649,1444.722,735.406,-709.316
2025-09-03 08:00:00,-4.06,320.3,32.847,95.095,83.029,227.336,1522.384,754.547,-767.837
2025-09-03 09:00:00,-2.883,543.324,31.864,81.148,1.63,98.4,1465.346,753.483,-711.863
2025-09-03 10:00:00,-2.026,673.619,21.011,76.453,1.633,33.846,1372.667,804.5360000000001,-568.1309999999999
2025-09-03 11:00:00,-1.184,810.798,20.166,77.966,1.637,55.71,1299.222,965.0930000000001,-334.1289999999999
2025-09-03 12:00:00,-0.885,780.382,24.853,59.353,1.636,55.468,1252.533,920.8069999999998,-331.7260000000001
2025-09-03 13:00:00,19.166,679.715,43.665,58.948,1.636,47.086,1226.462,850.216,-376.246
2025-09-03 14:00:00,-9.808,632.359,20.513,62.555,1.686,47.248,1265.751,754.5530000000001,-511.19799999999987
2025-09-03 15:00:00,-1.097,627.83,23.885,143.76,51.572,43.28,1334.232,889.23,-445.00199999999995
2025-09-03 16:00:00,3.23,427.943,36.016,401.646,1.633,50.944,1452.211,921.412,-530.799
2025-09-03 17:00:00,-14.319,276.56,23.886,477.822,41.84,21.169,1483.901,826.9580000000001,-656.943
2025-09-03 18:00:00,-3.291,130.279,35.111,485.364,122.757,25.121,1534.65,795.341,-739.3090000000001
2025-09-03 19:00:00,4.003,37.639,46.258,492.793,248.695,8.87,1578.909,838.2579999999999,-740.6510000000002
2025-09-03 20:00:00,-0.72,0.213,41.323,495.765,204.683,0.677,1613.897,741.941,-871.9559999999999
2025-09-03 21:00:00,-1.82,0.0,41.162,497.573,204.926,6.625,1546.116,748.4659999999999,-797.6500000000001
2025-09-03 22:00:00,-1.25,0.0,41.192,491.045,198.888,12.349,1379.041,742.224,-636.8169999999999
2025-09-03 23:00:00,-1.557,0.0,39.956,442.748,2.551,20.99,1232.451,504.688,-727.763
2025-09-04 00:00:00,-0.97,0.0,38.692,375.195,1.629,11.28,1153.324,425.82599999999996,-727.498
2025-09-04 01:00:00,-0.971,0.0,35.099,262.676,1.628,6.992,1100.387,305.424,-794.963
2025-09-04 02:00:00,-0.521,0.0,35.427,253.011,1.628,7.875,1078.125,297.41999999999996,-780.705
2025-09-04 03:00:00,-0.894,0.0,35.457,270.791,1.628,11.144,1077.444,318.126,-759.318
2025-09-04 04:00:00,-1.461,0.0,35.73,279.119,1.628,15.652,1083.674,330.668,-753.006
2025-09-04 05:00:00,1.984,5.991,38.649,271.899,1.671,19.801,1151.279,339.995,-811.284
2025-09-04 06:00:00,7.135,36.494,47.484,379.934,190.128,23.12,1383.931,684.295,-699.6360000000001
2025-09-04 07:00:00,-13.629,131.796,38.984,336.167,188.375,24.389,1546.095,706.082,-840.013
2025-09-04 08:00:00,-4.027,302.985,42.746,484.996,99.278,17.551,1610.623,943.5290000000001,-667.0939999999999
2025-09-04 09:00:00,4.248,517.558,36.804,472.36,1.63,11.999,1557.778,1044.5990000000002,-513.1789999999999
2025-09-04 10:00:00,1.953,667.021,18.752,330.115,1.627,7.017,1502.106,1026.485,-475.6210000000001
2025-09-04 11:00:00,-7.819,807.778,0.364,269.88,1.628,10.311,1477.959,1082.1419999999998,-395.81700000000023
2025-09-04 12:00:00,-2.064,831.537,-3.567,263.475,1.628,17.347,1438.351,1108.356,-329.9950000000001
2025-09-04 13:00:00,1.198,817.965,1.765,270.056,1.628,24.774,1386.089,1117.386,-268.703
2025-09-04 14:00:00,-6.708,786.917,-3.46,263.591,1.629,25.833,1310.17,1067.8020000000001,-242.36799999999994
2025-09-04 15:00:00,-1.68,762.392,-0.742,261.891,1.629,21.485,1248.994,1044.9750000000001,-204.01899999999978
2025-09-04 16:00:00,-0.169,656.566,5.789,272.731,1.629,17.49,1251.959,954.0360000000001,-297.923
2025-09-04 17:00:00,-2.337,424.374,20.561,269.071,1.975,11.033,1273.822,724.6770000000001,-549.1449999999998
2025-09-04 18:00:00,5.494,173.347,36.796,320.659,162.95,9.291,1404.366,708.5370000000001,-695.8289999999998
2025-09-04 19:00:00,-1.037,32.856,43.743,459.49,197.822,16.326,1528.462,749.2,-779.262
2025-09-04 20:00:00,-7.738,0.081,42.46,508.928,199.675,33.148,1595.737,776.554,-819.1830000000001
2025-09-04 21:00:00,-3.31,0.0,42.413,507.512,204.924,62.31,1549.479,813.8489999999999,-735.6300000000001
2025-09-04 22:00:00,-1.552,0.0,42.204,469.94,201.283,83.221,1390.031,795.096,-594.935
2025-09-04 23:00:00,-0.444,0.0,40.944,421.981,2.607,98.749,1250.138,563.837,-686.3009999999999
2025-09-05 00:00:00,-0.677,0.0,36.985,275.512,1.629,72.677,1160.078,386.12600000000003,-773.952
2025-09-05 01:00:00,-0.797,0.0,36.309,289.4,1.629,64.828,1112.695,391.369,-721.3259999999999
2025-09-05 02:00:00,-0.846,0.0,36.573,305.573,1.629,59.679,1088.476,402.60799999999995,-685.8680000000002
2025-09-05 03:00:00,-0.848,0.0,36.689,311.379,1.628,65.463,1078.444,414.31100000000004,-664.1329999999999
2025-09-05 04:00:00,-0.819,0.0,36.963,324.087,1.629,72.593,1089.059,434.45300000000003,-654.606
2025-09-05 05:00:00,-0.685,9.515,37.083,311.109,1.629,73.37,1157.71,432.021,-725.6890000000001
2025-09-05 06:00:00,-0.231,52.508,39.552,390.733,1.63,79.883,1377.471,564.075,-813.396
2025-09-05 07:00:00,-0.606,178.574,41.097,475.449,1.63,109.553,1535.343,805.697,-729.6460000000001
2025-09-05 08:00:00,-4.949,394.944,33.757,410.797,1.63,122.085,1543.728,958.264,-585.464
2025-09-05 09:00:00,-12.588,634.176,21.801,424.48,1.63,88.465,1413.154,1157.9640000000002,-255.18999999999983
2025-09-05 10:00:00,-8.259,820.454,18.445,417.869,1.63,49.592,1293.393,1299.7310000000002,6.338000000000193
2025-09-05 11:00:00,0.545,935.21,17.595,341.224,1.63,80.103,1213.459,1376.3070000000002,162.84800000000018
2025-09-05 12:00:00,10.06,992.465,18.525,277.565,1.63,133.943,1197.79,1434.188,236.39800000000014
2025-09-05 13:00:00,0.079,985.028,6.394,275.938,1.629,101.396,1215.633,1370.4639999999997,154.83099999999968
2025-09-05 14:00:00,1.683,903.751,4.869,277.797,1.63,76.905,1116.498,1266.635,150.13699999999994
2025-09-05 15:00:00,-4.992,782.116,7.646,275.28,1.63,66.169,1124.328,1127.8490000000002,3.5210000000001855
2025-09-05 16:00:00,-3.532,630.95,15.724,268.729,1.631,68.607,1178.166,982.109,-196.0569999999999
2025-09-05 17:00:00,0.663,377.115,30.411,321.121,2.358,64.654,1272.025,796.3219999999999,-475.7030000000002
2025-09-05 18:00:00,1.265,163.367,42.296,390.817,162.977,62.258,1382.052,822.98,-559.0719999999999
2025-09-05 19:00:00,0.49,27.536,42.744,410.465,178.74,118.048,1468.77,778.0229999999999,-690.7470000000001
2025-09-05 20:00:00,-0.947,0.024,42.384,433.514,162.812,244.492,1495.518,882.279,-613.239
2025-09-05 21:00:00,-12.605,0.0,42.616,442.924,162.895,402.19,1430.596,1038.02,-392.576
2025-09-05 22:00:00,-5.219,0.0,45.217,392.014,162.845,478.15,1288.005,1073.007,-214.99800000000005
2025-09-05 23:00:00,-1.988,0.0,46.165,354.115,1.822,402.156,1165.048,802.27,-362.778
2025-09-06 00:00:00,17.54,0.0,55.562,266.73,1.629,353.988,1091.342,695.4490000000001,-395.89300000000003
2025-09-06 01:00:00,-0.989,0.0,34.29,78.051,1.628,449.184,1054.045,562.164,-491.8810000000001
2025-09-06 02:00:00,1.992,0.0,33.174,69.05,1.628,420.462,1034.863,526.306,-508.557
2025-09-06 03:00:00,-10.114,0.0,31.967,69.798,1.628,363.421,1025.495,456.7,-568.7949999999998
2025-09-06 04:00:00,3.22,0.0,34.285,69.515,1.628,218.052,1045.572,326.7,-718.8719999999998
2025-09-06 05:00:00,-0.81,8.766,30.93,69.792,1.628,132.854,1082.37,243.16000000000003,-839.2099999999998
2025-09-06 06:00:00,-1.23,45.459,31.554,76.862,1.629,97.48,1154.633,251.75399999999996,-902.8790000000001
2025-09-06 07:00:00,-1.426,151.159,31.794,76.414,1.63,81.296,1247.795,340.867,-906.9280000000001
2025-09-06 08:00:00,-0.913,338.356,28.618,72.662,1.63,52.953,1342.14,493.3059999999999,-848.8340000000002
2025-09-06 09:00:00,-7.775,518.226,18.664,79.735,1.63,17.152,1342.867,627.6320000000001,-715.2349999999999
2025-09-06 10:00:00,-4.59,684.41,19.17,81.28,1.628,10.758,1330.247,792.656,-537.5910000000001
2025-09-06 11:00:00,3.12,819.505,26.978,77.929,1.63,9.512,1257.75,938.674,-319.076
2025-09-06 12:00:00,1.89,855.17,25.957,61.475,1.648,13.814,1211.316,959.954,-251.36200000000008
2025-09-06 13:00:00,-1.156,811.349,19.917,61.85,1.645,19.812,1195.295,913.4170000000001,-281.87799999999993
2025-09-06 14:00:00,-0.18,761.907,24.926,59.349,1.642,10.401,1115.283,858.0450000000002,-257.2379999999997
2025-09-06 15:00:00,-1.804,620.533,17.909,77.979,1.642,10.842,1074.283,727.1010000000001,-347.1819999999998
2025-09-06 16:00:00,3.582,463.49,25.783,76.784,1.644,16.537,1112.769,587.82,-524.949
2025-09-06 17:00:00,-0.394,275.88,29.668,74.84,1.629,20.171,1225.314,401.79400000000004,-823.52
2025-09-06 18:00:00,10.212,114.07,41.205,97.203,1.961,26.133,1326.21,290.784,-1035.426
2025-09-06 19:00:00,-11.207,16.256,30.37,87.056,208.055,57.249,1361.534,387.779,-973.7550000000001
2025-09-06 20:00:00,-5.373,0.028,31.58,100.107,207.874,81.609,1387.357,415.825,-971.5319999999999
2025-09-06 21:00:00,-0.793,0.0,31.711,97.652,204.921,124.012,1358.141,457.503,-900.6380000000001
2025-09-06 22:00:00,-0.602,0.0,31.509,82.745,203.385,137.338,1253.669,454.375,-799.2940000000001
2025-09-06 23:00:00,-0.228,0.0,31.765,75.739,2.348,157.807,1157.108,267.431,-889.6769999999999
2025-09-07 00:00:00,0.022,0.0,31.893,70.202,1.628,127.694,1092.305,231.439,-860.8660000000001
2025-09-07 01:00:00,-0.371,0.0,31.183,68.938,1.628,144.907,1048.142,246.28500000000003,-801.857
2025-09-07 02:00:00,-0.233,0.0,31.033,73.333,1.628,96.409,1025.676,202.17000000000002,-823.5059999999999
2025-09-07 03:00:00,-0.441,0.0,30.892,78.221,1.628,72.643,1014.876,182.94299999999998,-831.933
2025-09-07 04:00:00,-0.501,0.0,30.904,78.305,1.628,59.073,1004.801,169.409,-835.392
2025-09-07 05:00:00,-0.845,2.949,31.014,77.074,1.628,83.976,1019.63,195.796,-823.8340000000001
2025-09-07 06:00:00,-1.194,32.917,31.567,77.097,1.629,97.863,1073.345,239.879,-833.466
2025-09-07 07:00:00,-0.923,138.333,32.242,70.032,1.63,107.666,1152.997,348.97999999999996,-804.017
2025-09-07 08:00:00,-3.802,322.425,30.654,71.732,1.63,109.587,1219.991,532.226,-687.765
2025-09-07 09:00:00,-2.016,524.956,29.441,56.831,1.63,61.356,1193.165,672.1980000000001,-520.9669999999999
2025-09-07 10:00:00,0.877,674.444,33.66,55.139,1.633,24.279,1154.724,790.0319999999999,-364.692
2025-09-07 11:00:00,-0.197,836.352,24.389,62.95,1.63,20.645,1040.948,945.769,-95.17900000000009
2025-09-07 12:00:00,-2.391,853.144,8.729,70.313,1.629,35.358,916.422,966.782,50.360000000000014
2025-09-07 13:00:00,-1.122,841.788,-4.852,81.155,1.63,66.375,828.717,984.974,156.25700000000006
2025-09-07 14:00:00,-0.814,785.021,-2.417,79.254,1.63,70.975,853.532,933.649,80.11699999999996
2025-09-07 15:00:00,2.258,685.371,8.615,70.468,1.63,82.515,930.339,850.857,-79.48200000000008
2025-09-07 16:00:00,-1.474,520.689,6.886,69.61,1.63,56.353,992.157,653.6939999999998,-338.4630000000002
2025-09-07 17:00:00,-4.344,388.714,22.829,78.765,1.63,53.277,1103.382,540.871,-562.5110000000001
2025-09-07 18:00:00,9.117,150.961,39.669,89.246,1.671,61.001,1283.619,351.66499999999996,-931.954
2025-09-07 19:00:00,-4.838,23.12,34.2,88.85,201.547,63.301,1402.968,406.18,-996.788
2025-09-07 20:00:00,-7.625,0.018,32.498,100.835,200.311,90.565,1463.084,416.60200000000003,-1046.482
2025-09-07 21:00:00,-3.719,0.0,31.945,101.786,207.784,127.259,1394.645,465.055,-929.5899999999999
2025-09-07 22:00:00,-10.891,0.0,31.624,93.863,206.606,158.155,1246.12,479.35699999999997,-766.7629999999999
2025-09-07 23:00:00,0.627,0.0,34.114,73.691,2.282,184.301,1124.898,295.015,-829.8829999999999
2025-09-08 00:00:00,-0.679,0.0,32.927,70.288,1.628,210.868,1050.799,315.032,-735.767
2025-09-08 01:00:00,-0.315,0.0,31.313,68.791,1.628,190.161,1015.981,291.578,-724.403
2025-09-08 02:00:00,-0.378,0.0,31.325,69.363,1.628,172.449,1006.71,274.387,-732.3230000000001
2025-09-08 03:00:00,-0.56,0.0,31.125,69.912,1.628,119.736,1001.235,221.841,-779.394
2025-09-08 04:00:00,-0.406,0.0,31.207,68.955,1.628,101.219,1015.281,202.603,-812.6779999999999
2025-09-08 05:00:00,-0.831,3.22,32.155,74.335,1.739,84.463,1083.966,195.081,-888.8849999999999
2025-09-08 06:00:00,3.18,36.23,38.007,98.097,189.428,116.9,1313.571,481.842,-831.7289999999999
2025-09-08 07:00:00,-1.104,149.118,33.394,105.795,197.688,161.2,1472.76,646.0909999999999,-826.6690000000001
2025-09-08 08:00:00,-5.798,373.338,28.992,100.02,169.768,152.591,1488.657,818.9110000000001,-669.7459999999999
2025-09-08 09:00:00,-11.281,627.238,18.311,89.487,2.432,78.119,1363.182,804.3060000000002,-558.8759999999999
2025-09-08 10:00:00,5.426,841.144,19.413,86.771,1.644,66.756,1235.475,1021.154,-214.3209999999999
2025-09-08 11:00:00,4.742,930.401,13.493,91.29,1.637,133.626,1153.44,1175.1889999999999,21.748999999999796
2025-09-08 12:00:00,0.029,948.385,-0.903,99.551,1.638,183.615,1206.819,1232.3149999999998,25.495999999999867
2025-09-08 13:00:00,-0.291,922.522,-2.364,101.934,1.646,268.811,1302.902,1292.2579999999998,-10.644000000000233
2025-09-08 14:00:00,-5.406,813.322,-2.444,100.634,1.767,251.83,1245.985,1159.7030000000002,-86.2819999999997
2025-09-08 15:00:00,-1.307,706.114,0.814,127.797,55.389,206.48,1169.23,1095.287,-73.94299999999998
2025-09-08 16:00:00,0.461,522.591,14.647,245.124,66.156,211.498,1146.393,1060.477,-85.91599999999994
2025-09-08 17:00:00,9.566,335.066,38.593,344.812,2.174,170.565,1243.756,900.7760000000001,-342.98
2025-09-08 18:00:00,-9.964,135.486,38.231,405.229,197.966,195.721,1400.605,962.669,-437.93600000000004
2025-09-08 19:00:00,-7.713,19.039,42.211,440.926,204.04,268.334,1484.6,966.837,-517.7629999999999
2025-09-08 20:00:00,-0.576,0.02,40.579,378.583,226.221,369.821,1523.351,1014.648,-508.7030000000001
2025-09-08 21:00:00,-13.971,0.0,40.908,414.536,216.408,547.298,1429.641,1205.179,-224.462
2025-09-08 22:00:00,6.435,0.0,45.969,324.084,147.21,609.256,1254.453,1132.954,-121.49900000000002
2025-09-08 23:00:00,-1.964,0.0,41.883,304.062,25.094,659.373,1125.394,1028.448,-96.94599999999991
2025-09-09 00:00:00,-0.017,0.0,40.905,315.394,24.719,647.992,1054.718,1028.993,-25.725000000000136
2025-09-09 01:00:00,1.818,0.0,40.01,297.238,24.71,526.951,1013.473,890.727,-122.74599999999998
2025-09-09 02:00:00,4.006,0.0,41.292,311.607,24.716,462.534,996.437,844.155,-152.28200000000004
2025-09-09 03:00:00,-0.212,0.0,36.659,297.541,24.71,429.875,999.805,788.573,-211.23199999999997
2025-09-09 04:00:00,-6.638,0.0,39.423,309.393,24.715,457.519,1007.937,824.412,-183.52499999999998
2025-09-09 05:00:00,0.529,2.184,39.496,314.68,24.715,409.702,1090.548,791.306,-299.24199999999996
2025-09-09 06:00:00,5.139,27.648,46.018,405.816,25.355,390.346,1333.668,900.322,-433.3459999999999
2025-09-09 07:00:00,-1.739,113.353,41.185,485.854,227.044,400.596,1510.512,1266.2930000000001,-244.21899999999982
2025-09-09 08:00:00,-4.708,288.113,41.798,490.029,267.372,338.68,1629.655,1421.284,-208.37099999999987
2025-09-09 09:00:00,-9.491,517.429,39.096,486.146,347.065,241.718,1634.094,1621.9630000000002,-12.130999999999858
2025-09-09 10:00:00,-3.513,729.69,24.092,438.972,227.793,112.386,1517.198,1529.42,12.22199999999998
2025-09-09 11:00:00,-2.602,889.886,5.215,333.059,25.934,134.243,1319.923,1385.735,65.8119999999999
2025-09-09 12:00:00,11.078,905.558,13.76,343.06,24.823,278.814,1154.376,1577.093,422.7170000000001
2025-09-09 13:00:00,16.859,847.673,18.904,329.06,24.961,330.156,1237.944,1567.613,329.6690000000001
2025-09-09 14:00:00,-17.143,763.137,14.334,458.729,104.571,334.898,1329.305,1658.5259999999998,329.2209999999998
2025-09-09 15:00:00,-8.002,644.122,18.555,465.889,105.855,302.557,1230.687,1528.9759999999999,298.289
2025-09-09 16:00:00,3.537,465.459,23.982,372.149,25.864,281.308,1200.187,1172.299,-27.88799999999992
2025-09-09 17:00:00,6.244,296.79,40.65,318.527,25.867,208.865,1270.69,896.943,-373.74700000000007
2025-09-09 18:00:00,2.278,121.003,47.766,385.288,25.986,223.398,1406.69,805.719,-600.971
2025-09-09 19:00:00,-8.287,10.932,40.583,444.418,226.777,251.153,1483.875,965.576,-518.299
2025-09-09 20:00:00,-3.718,0.011,41.177,471.634,227.387,410.066,1537.227,1146.557,-390.6700000000001
2025-09-09 21:00:00,-9.943,0.0,42.733,500.367,227.485,608.986,1425.952,1369.6280000000002,-56.32399999999984
2025-09-09 22:00:00,-9.044,0.0,46.947,415.806,218.056,769.491,1275.265,1441.2559999999999,165.99099999999976
2025-09-09 23:00:00,-1.822,0.0,43.955,378.108,26.22,777.509,1148.51,1223.97,75.46000000000004
2025-09-10 00:00:00,3.835,0.0,40.883,91.088,25.078,758.759,1062.912,919.643,-143.269
2025-09-10 01:00:00,7.394,0.0,38.748,67.396,25.757,736.402,1011.071,875.697,-135.37400000000002
2025-09-10 02:00:00,2.91,0.0,34.387,55.08,25.758,670.059,984.088,788.194,-195.894
2025-09-10 03:00:00,-0.494,0.0,30.904,55.675,25.753,755.637,982.983,867.4749999999999,-115.50800000000004
2025-09-10 04:00:00,0.654,0.0,31.735,60.283,25.751,728.741,1003.321,847.164,-156.15700000000004
2025-09-10 05:00:00,8.684,2.225,40.184,70.889,25.76,613.712,1082.661,761.454,-321.2070000000001
2025-09-10 06:00:00,-5.428,31.836,32.282,79.775,110.819,593.189,1328.488,842.473,-486.0150000000001
2025-09-10 07:00:00,-8.0,134.854,32.059,94.228,227.086,567.967,1476.432,1048.194,-428.23800000000006
2025-09-10 08:00:00,-1.187,344.422,31.073,99.57,196.089,508.999,1511.967,1178.966,-333.0010000000002
2025-09-10 09:00:00,4.215,563.289,30.944,98.019,187.351,334.225,1494.024,1218.0430000000001,-275.98099999999977
2025-09-10 10:00:00,-3.202,786.431,33.43,80.36,25.914,300.329,1477.968,1223.262,-254.70600000000013
2025-09-10 11:00:00,4.074,863.624,40.111,69.681,25.65,251.912,1515.212,1255.052,-260.1600000000001
2025-09-10 12:00:00,-6.943,864.947,35.286,73.445,25.869,316.707,1475.641,1309.311,-166.33000000000015
2025-09-10 13:00:00,2.044,896.682,33.63,69.963,25.861,399.626,1302.982,1427.806,124.82400000000007
2025-09-10 14:00:00,-6.333,855.324,14.825,76.878,25.864,544.14,1209.125,1510.698,301.5730000000001
2025-09-10 15:00:00,-7.774,710.198,-0.302,86.266,26.014,643.047,1111.487,1457.449,345.962
2025-09-10 16:00:00,-5.95,512.214,13.958,82.173,25.882,698.754,1134.095,1327.031,192.93599999999992
2025-09-10 17:00:00,2.786,295.12,38.891,70.593,26.135,672.058,1266.047,1105.583,-160.46399999999994
2025-09-10 18:00:00,1.443,107.718,32.691,87.59,216.979,725.993,1380.852,1172.4140000000002,-208.43799999999987
2025-09-10 19:00:00,-0.35,8.058,31.794,93.325,268.86,849.478,1457.166,1251.165,-206.00099999999998
2025-09-10 20:00:00,-0.858,0.004,31.63,95.042,249.576,992.956,1507.355,1368.35,-139.0050000000001
2025-09-10 21:00:00,-11.168,0.0,31.77,91.074,147.314,1029.585,1426.437,1288.575,-137.86199999999985
2025-09-10 22:00:00,5.694,0.0,41.544,74.089,25.846,1055.689,1257.982,1202.862,-55.11999999999989
2025-09-10 23:00:00,-4.282,0.0,32.375,70.08,25.842,1129.004,1121.167,1253.019,131.8520000000001
2025-09-11 00:00:00,-3.01,0.0,32.278,60.96,25.841,1086.63,1053.035,1202.699,149.664
2025-09-11 01:00:00,6.091,0.0,38.073,56.168,24.663,985.657,983.448,1110.652,127.20400000000006
2025-09-11 02:00:00,-0.4,0.0,31.597,56.237,24.615,853.501,952.65,965.55,12.899999999999977
2025-09-11 03:00:00,-1.047,0.0,32.148,51.752,24.613,838.148,941.249,945.614,4.365000000000009
2025-09-11 04:00:00,-4.953,0.0,31.864,52.556,24.61,870.399,944.999,974.476,29.476999999999975
2025-09-11 05:00:00,-0.581,1.687,32.119,61.749,24.613,1024.108,1011.229,1143.695,132.4659999999999
2025-09-11 06:00:00,-1.239,29.539,35.401,68.75,24.415,1159.312,1236.749,1316.1779999999999,79.42899999999986
2025-09-11 07:00:00,-4.17,124.316,35.068,68.928,195.035,1202.618,1372.097,1621.795,249.6980000000001
2025-09-11 08:00:00,-6.465,299.848,34.547,69.62,185.902,1225.582,1405.417,1809.034,403.6170000000002
2025-09-11 09:00:00,5.579,497.7,27.49,73.402,185.768,1019.196,1363.39,1809.1350000000002,445.7450000000001
2025-09-11 10:00:00,-10.737,634.756,22.856,73.758,195.789,1052.115,1349.681,1968.537,618.856
2025-09-11 11:00:00,4.557,703.534,33.959,67.431,24.333,888.852,1325.133,1722.666,397.5329999999999
2025-09-11 12:00:00,6.611,646.758,37.085,60.507,24.294,1119.173,1371.481,1894.4279999999999,522.9469999999999
2025-09-11 13:00:00,-5.43,566.961,32.285,50.656,24.316,1085.056,1429.247,1753.844,324.597
2025-09-11 14:00:00,-5.103,444.271,31.787,51.027,24.331,1093.828,1449.523,1640.141,190.61800000000017
2025-09-11 15:00:00,-2.223,274.6,33.063,53.064,24.337,1171.949,1517.677,1554.79,37.113000000000056
2025-09-11 16:00:00,8.061,178.015,38.342,63.366,24.274,1025.311,1428.986,1337.369,-91.61700000000019
2025-09-11 17:00:00,-5.428,83.046,34.84,67.063,25.323,1209.925,1423.392,1414.769,-8.623000000000047
2025-09-11 18:00:00,-3.972,23.225,33.368,64.978,206.918,1317.906,1437.641,1642.423,204.78199999999993
2025-09-11 19:00:00,6.761,0.196,37.747,64.764,187.681,1291.037,1449.672,1588.1860000000001,138.51400000000012
2025-09-11 20:00:00,4.601,0.0,36.376,74.322,225.4,1258.308,1444.473,1599.007,154.5340000000001
2025-09-11 21:00:00,-3.634,0.0,30.777,74.069,225.599,1162.616,1352.3,1489.427,137.12699999999995
2025-09-11 22:00:00,-1.353,0.0,31.824,70.664,219.751,1066.279,1217.61,1387.165,169.55500000000006
2025-09-11 23:00:00,-2.762,0.0,29.756,71.223,25.446,1008.855,1099.377,1132.518,33.141000000000076
2025-09-12 00:00:00,-0.295,0.0,29.659,67.604,24.276,814.821,1040.888,936.065,-104.82299999999987
2025-09-12 01:00:00,0.307,0.0,29.29,58.516,24.275,693.725,1017.291,806.113,-211.178
2025-09-12 02:00:00,11.338,0.0,40.769,58.039,24.268,490.981,1004.812,625.395,-379.41700000000003
2025-09-12 03:00:00,-3.872,0.0,30.635,64.358,24.273,388.387,1003.94,503.781,-500.15900000000005
2025-09-12 04:00:00,-4.241,0.0,30.295,65.154,24.199,299.696,1031.45,415.103,-616.347
2025-09-12 05:00:00,-10.021,1.09,29.338,75.959,24.387,269.416,1107.851,390.169,-717.6820000000001
2025-09-12 06:00:00,-0.68,9.093,29.811,82.956,220.535,264.163,1319.776,605.878,-713.898
2025-09-12 07:00:00,5.804,39.473,35.811,98.515,305.927,267.997,1483.42,753.527,-729.893
2025-09-12 08:00:00,-6.048,102.186,30.931,102.708,385.662,304.777,1598.228,920.2159999999999,-678.0120000000002
2025-09-12 09:00:00,-5.262,178.157,22.04,105.761,385.677,329.302,1626.439,1015.6750000000001,-610.764
2025-09-12 10:00:00,0.147,258.022,10.002,94.119,223.875,337.426,1570.628,923.5909999999999,-647.037
2025-09-12 11:00:00,1.57,329.547,16.405,91.285,24.711,346.284,1564.306,809.802,-754.504
2025-09-12 12:00:00,-5.315,369.466,25.753,74.234,24.114,324.265,1603.42,812.5169999999999,-790.9030000000001
2025-09-12 13:00:00,1.829,384.472,13.301,84.681,24.242,295.875,1540.912,804.4,-736.5120000000001
2025-09-12 14:00:00,0.127,365.638,5.022,87.632,24.245,267.65,1468.326,750.314,-718.0120000000001
2025-09-12 15:00:00,-0.902,332.019,7.723,122.885,74.563,287.455,1439.392,823.7429999999999,-615.6490000000001
2025-09-12 16:00:00,-3.665,255.933,4.295,229.062,64.587,327.208,1353.927,877.4200000000001,-476.50699999999983
2025-09-12 17:00:00,6.044,156.294,30.77,347.373,29.937,233.131,1329.118,803.549,-525.569
2025-09-12 18:00:00,-10.912,59.255,28.597,380.684,205.928,254.591,1384.04,918.143,-465.89699999999993
2025-09-12 19:00:00,-0.158,3.693,35.676,356.437,221.803,211.992,1449.942,829.443,-620.499
2025-09-12 20:00:00,-0.829,0.0,38.648,485.313,225.555,198.315,1492.522,947.002,-545.52
2025-09-12 21:00:00,-1.042,0.0,39.315,494.315,225.509,207.209,1419.635,965.306,-454.32899999999995
